sample_index,phase,region_id,displacement_model,point_count,displacement_norm_min,displacement_norm_max,displacement_norm_mean,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,mantle_radius_scale,mantle_radius_rate,volume_scale,volume_rate,aperture_scale,aperture_rate,diagnostic_only,apply_to_driver,apply_to_lbm,apply_to_mpm,apply_to_projection,update_dynamic_solid,driver_integration_enabled,finite_pass,bounds_pass,scope_note
65,0.8125,mantle_outer,radial_scale_proxy,648,0.0008542104991165173,0.005239731216710887,0.00396348630212095,0.3635784304070648,0.36424461981144196,0.39454707791697335,0.6364215695929352,0.7920864424264799,0.6054529220830267,0.9697563438780155,0.28402366863905115,0.9193502503413746,0.7573964497041388,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
65,0.8125,mantle_cavity_proxy,volume_scale_proxy,100,0.0006724080135793887,0.002936721456842373,0.0019161518462465466,0.42403438993775844,0.5179350289798165,0.4544206339626551,0.5759656100622416,0.7002524931291962,0.5455793660373449,0.9697563438780155,0.28402366863905115,0.9193502503413746,0.7573964497041388,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
65,0.8125,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9697563438780155,0.28402366863905115,0.9193502503413746,0.7573964497041388,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
66,0.8250000000000001,mantle_outer,radial_scale_proxy,648,0.0007559235626749607,0.004636838686590562,0.0035074407177287537,0.36309477643923954,0.3636843129393106,0.39409579685294627,0.6369052235607604,0.7926374221374083,0.6059042031470537,0.973236231224397,0.2722462448793834,0.9286299499317251,0.725989986345013,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
66,0.8250000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0005930857712459325,0.0025902839867927865,0.0016901083458329053,0.42377965226587455,0.517662520807942,0.4542677913595247,0.5762203477341254,0.7005913553698431,0.5457322086404753,0.973236231224397,0.2722462448793834,0.9286299499317251,0.725989986345013,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
66,0.8250000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.973236231224397,0.2722462448793834,0.9286299499317251,0.725989986345013,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
67,0.8375,mantle_outer,radial_scale_proxy,648,0.0006619754732130466,0.0040605606642376765,0.003071527127252107,0.3626324732290375,0.36314874064399927,0.3936644374545292,0.6373675267709625,0.7931640790162173,0.6063355625454707,0.9765625,0.259444697314521,0.9375,0.6918525261720561,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
67,0.8375,mantle_cavity_proxy,volume_scale_proxy,100,0.0005177576366233779,0.0022612906601481918,0.0014754467990988629,0.42353774138342065,0.5174037342223281,0.4541226448300524,0.5764622586165794,0.7009131549021186,0.5458773551699476,0.9765625,0.259444697314521,0.9375,0.6918525261720561,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
67,0.8375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9765625,0.259444697314521,0.9375,0.6918525261720561,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
68,0.8500000000000001,mantle_outer,radial_scale_proxy,648,0.0005727278013124065,0.003513115025299482,0.002657423196850612,0.3621933000062606,0.36263996414024297,0.39325465986052305,0.6378066999937394,0.7936643861602303,0.6067453401394769,0.9797223486572599,0.24561902594447105,0.9459262630860265,0.6549840691852538,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
68,0.8500000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.00044663713850817357,0.0019506740574036462,0.0012727756961118772,0.4233093430227574,0.517159402792025,0.45398560581365444,0.5766906569772425,0.7012169795374071,0.5460143941863456,0.9797223486572599,0.24561902594447105,0.9459262630860265,0.6549840691852538,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
68,0.8500000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9797223486572599,0.24561902594447105,0.9459262630860265,0.6549840691852538,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
69,0.8625,mantle_outer,radial_scale_proxy,648,0.0004885421175546805,0.002996719645423288,0.002266806592683916,0.3617790360007107,0.36216004464277674,0.3928681242097286,0.6382209639992893,0.7941363166667705,0.6071318757902714,0.9827029756486118,0.2307692307692335,0.9538746017296313,0.6153846153846132,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
69,0.8625,mantle_cavity_proxy,volume_scale_proxy,100,0.00037993655560298223,0.001659361299307788,0.001082699964564378,0.42309513890165934,0.516930255791439,0.4538570833409956,0.5769048610983407,0.7015019224274567,0.5461429166590044,0.9827029756486118,0.2307692307692335,0.9538746017296313,0.6153846153846132,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
69,0.8625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9827029756486118,0.2307692307692335,0.9538746017296313,0.6153846153846132,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
70,0.875,mantle_outer,radial_scale_proxy,648,0.0004097799925215032,0.0025135924002563656,0.0019013549809116348,0.36139146044218984,0.36171104336633547,0.39250649064094667,0.6386085395578102,0.7945778436331614,0.6074935093590533,0.9854915794264907,0.21489531178880839,0.9613108784706418,0.5730541647701415,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
70,0.875,mantle_cavity_proxy,volume_scale_proxy,100,0.0003178677422508248,0.001388277653231485,0.000905823322856974,0.4228958093751003,0.5167170210371074,0.4537374856250602,0.5771041906248997,0.7017670785368666,0.5462625143749398,0.9854915794264907,0.21489531178880839,0.9613108784706418,0.5730541647701415,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
70,0.875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9854915794264907,0.21489531178880839,0.9613108784706418,0.5730541647701415,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
71,0.8875000000000001,mantle_outer,radial_scale_proxy,648,0.0003368029967945119,0.002065951165446003,0.0015627460276934008,0.3610323525604998,0.36129502152565424,0.39217141929297805,0.6389676474395002,0.7949869401567263,0.607828580707022,0.9880753584433318,0.1979972690031815,0.9682009558488849,0.5279927173418315,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
71,0.8875000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0002606429698928428,0.001138350208208903,0.0007427506779890386,0.422712036137535,0.5165204277784895,0.453627221682521,0.577287963862465,0.7020115410484055,0.546372778317479,0.9880753584433318,0.1979972690031815,0.9682009558488849,0.5279927173418315,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
71,0.8875000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9880753584433318,0.1979972690031815,0.9682009558488849,0.5279927173418315,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
72,0.9,mantle_outer,radial_scale_proxy,648,0.00026997270095534395,0.001656013816639492,0.0012526573991888449,0.3607034915854427,0.3609140403354681,0.3918645703046237,0.6392965084145573,0.7953615793347887,0.6081354296953764,0.9904415111515703,0.18007510241237412,0.9745106964041875,0.48020027309967617,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
72,0.9,mantle_cavity_proxy,volume_scale_proxy,100,0.0002084757891039879,0.000910511639852047,0.0005940905820899291,0.4225445049912641,0.5163412096594547,0.4535267029947585,0.5774554950087358,0.7022343976804208,0.5464732970052415,0.9904415111515703,0.18007510241237412,0.9745106964041875,0.48020027309967617,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
72,0.9,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9904415111515703,0.18007510241237412,0.9745106964041875,0.48020027309967617,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
73,0.9125000000000001,mantle_outer,radial_scale_proxy,648,0.00020965067558563371,0.0012859982294841019,0.0009727667615575844,0.3604066567468203,0.3605701610105119,0.3915876038146843,0.6395933432531796,0.7956997342646719,0.6084123961853157,0.9925772360036413,0.1611288120163863,0.9802059626763769,0.4296768320437039,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
73,0.9125000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.00016158191784394505,0.0007057040897595282,0.0004604577636553968,0.4223939086989885,0.5161801077698299,0.4534363452193931,0.5776060913010115,0.7024347268922575,0.5465636547806069,0.9925772360036413,0.1611288120163863,0.9802059626763769,0.4296768320437039,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
73,0.9125000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9925772360036413,0.1611288120163863,0.9802059626763769,0.4296768320437039,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
74,0.925,mantle_outer,radial_scale_proxy,648,0.00015619849126702164,0.0009581222796271419,0.0007247517809592658,0.3601436272744347,0.3602654447655208,0.39134217996196086,0.6398563727255653,0.7959993780436991,0.6086578200380391,0.9944697314519799,0.14115839781520378,0.98525261720528,0.376422394173872,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
74,0.925,mantle_cavity_proxy,volume_scale_proxy,100,0.00012018016241337613,0.0005248831877648245,0.00034247575198389834,0.4222609499413937,0.5160378738093053,0.4533565699648362,0.5777390500586063,0.7026115939499604,0.5466434300351638,0.9944697314519799,0.14115839781520378,0.98525261720528,0.376422394173872,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
74,0.925,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9944697314519799,0.14115839781520378,0.98525261720528,0.376422394173872,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
75,0.9375,mantle_outer,radial_scale_proxy,648,0.00010997771858113895,0.0006746038427158641,0.0005102901235534912,0.3599161823980877,0.36000195281522973,0.39112995888525404,0.6400838176019122,0.7962584837691941,0.608870041114746,0.9961061959490214,0.12016385980884081,0.9896165225307236,0.320436959490209,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
75,0.9375,mantle_cavity_proxy,volume_scale_proxy,100,8.449337855500615e-05,0.00036902224951591183,0.00024077961601311017,0.422146344403657,0.5159152733892561,0.4532878066421942,0.5778536555963429,0.7027640468204793,0.5467121933578057,0.9961061959490214,0.12016385980884081,0.9896165225307236,0.320436959490209,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
75,0.9375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9961061959490214,0.12016385980884081,0.9896165225307236,0.320436959490209,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
76,0.9500000000000001,mantle_outer,radial_scale_proxy,648,7.134992810962612e-05,0.000437660794397577,0.00033105945549990665,0.35972610134758126,0.3597817463743737,0.39095260072336485,0.6402738986524187,0.7964750245384798,0.6090473992766352,0.9974738279472007,0.09814519799726895,0.9932635411925352,0.26172052799272194,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
76,0.9500000000000001,mantle_cavity_proxy,volume_scale_proxy,100,5.4749481214934125e-05,0.00023911668657693996,0.0001560188418228161,0.42205082401822325,0.5158130895017344,0.45323049441093394,0.5779491759817768,0.7028911118579987,0.5467695055890661,0.9974738279472007,0.09814519799726895,0.9932635411925352,0.26172052799272194,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
76,0.9500000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9974738279472007,0.09814519799726895,0.9932635411925352,0.26172052799272194,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
77,0.9625,mantle_outer,radial_scale_proxy,648,4.067669043412061e-05,0.00024951101031957067,0.00018873744295814395,0.3595751633527174,0.3596068866576877,0.39081176561509395,0.6404248366472827,0.79664697344888,0.609188234384906,0.9985598258989531,0.07510241238051663,0.9961595357305417,0.2002730996813895,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
77,0.9625,mantle_cavity_proxy,volume_scale_proxy,100,3.118251271731942e-05,0.00013618867164854256,8.886037659758421e-05,0.4219751403951707,0.5157321261891379,0.45318508423710246,0.5780248596048293,0.7029917892407281,0.5468149157628975,0.9985598258989531,0.07510241238051663,0.9961595357305417,0.2002730996813895,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
77,0.9625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9985598258989531,0.07510241238051663,0.9961595357305417,0.2002730996813895,0.35,1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
78,0.9750000000000001,mantle_outer,radial_scale_proxy,648,1.8319576136256672e-05,0.00011237236612911566,8.500175208781998e-05,0.3594651476432979,0.35947943487990675,0.3907091136992423,0.640534852356702,0.7967723035977178,0.6092908863007577,0.9993513882567137,0.05103550295857673,0.9982703686845699,0.1360946745562046,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
78,0.9750000000000001,mantle_cavity_proxy,volume_scale_proxy,100,1.4033780546768237e-05,6.129210779764967e-05,3.9991870949547987e-05,0.4219200684761178,0.5156732124530118,0.45315204108567064,0.5780799315238823,0.7030650481103291,0.5468479589143294,0.9993513882567137,0.05103550295857673,0.9982703686845699,0.1360946745562046,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
78,0.9750000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9993513882567137,0.05103550295857673,0.9982703686845699,0.1360946745562046,0.35,-1.7763568394002505e-15,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
79,0.9875,mantle_outer,radial_scale_proxy,648,4.640155797668573e-06,2.8462737473482668e-05,2.153004904855177e-05,0.3593978334491248,0.35940145225576586,0.39064630511461074,0.6406021665508752,0.7968489880823166,0.6093536948853893,0.9998357134729177,0.025944469731456365,0.999561902594447,0.06918525261720276,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
79,0.9875,mantle_cavity_proxy,volume_scale_proxy,100,3.553077627707155e-06,1.5517957990371642e-05,1.0125156331713675e-05,0.42188641045306186,0.5156372064462674,0.4531318462718371,0.5781135895469381,0.7031098213589191,0.5468681537281629,0.9998357134729177,0.025944469731456365,0.999561902594447,0.06918525261720276,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
79,0.9875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,0.9998357134729177,0.025944469731456365,0.999561902594447,0.06918525261720276,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
80,1.0,mantle_outer,radial_scale_proxy,648,0.0,0.0,0.0,0.359375,0.359375,0.390625,0.640625,0.796875,0.609375,1.0,0.013142922166586904,1.0,0.035047792444240625,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
80,1.0,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.421875,0.515625,0.453125,0.578125,0.703125,0.546875,1.0,0.013142922166586904,1.0,0.035047792444240625,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
80,1.0,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.484375,0.390625,0.484375,0.515625,0.421875,0.515625,1.0,0.013142922166586904,1.0,0.035047792444240625,0.35,0.0,True,False,False,False,False,False,False,True,True,Step 42 geometry displacement diagnostics only; no driver-coupled geometry update
